@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0,3,0,0,0,4,2,0.33,2,2,1,0.5,6,1,0,6,1,6,6,216,0.01,12,0.17,12,36,0.5,1,2,6,0.29,4,8,2,6,7,0,6,N
0,3,2,0,0,4,2,0.33,2,2,1,0.5,7,1,0,6,1,19.23,4.89,459.61,0.03,23,0.2,25.53,94.01,0.5,1,2,7,0.29,11,12,9,8,7,0,6,N
7,7,4,2,2,16,4,0.21,8,2,4,1,17,1,0,17,1,20.9,18.5,7152.97,0.13,76,0.05,397.39,386.65,0.25,4,8,15,0.11,37,39,17,17,38,19.05,19,N
4,3,4,0,0,4,2,0.11,2,2,2,1,11,1,0,19,1,49.17,9.13,4099.12,0.15,89,0.11,227.73,448.95,0.5,1,2,11,0.08,42,47,23,10,24,0,19,N
1,5,2,1,1,6,3,0.15,2,3,2,0.67,10,3,1,19,1,30.43,9.95,3010.71,0.1,60,0.1,167.26,302.66,1,2,3,9,0.13,27,33,19,14,23,9.52,20,N
4,5,5,0,0,6,3,0.14,2,3,3,1,16,3,1,22,1,36.99,12.3,5596.5,0.15,91,0.08,310.92,455,1,2,3,15,0.11,41,50,20,12,27,0,22,N
1,3,1,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,1,10.75,6,387.18,0.02,18,0.17,21.51,64.53,0.5,1,2,6,0.29,6,12,4,8,7,0,5,N
0,5,2,0,0,8,3,0.25,4,2,1,0.33,11,1,0,12,1,36.25,6.35,1463.22,0.08,49,0.16,81.29,230.32,0.33,2,4,10,0.23,24,25,17,9,13,0,12,N
11,13,4,4,8,24,7,0.18,12,2,3,0.43,31,1,0,36,1,38.26,27.7,29360.62,0.35,178,0.04,1631.15,1059.85,0.14,6,12,26,0.12,82,96,37,25,60,25,40,N
9,11,9,0,5,18,6,0.19,8,2.25,6,1,27,3,0.4,32,0,44,22.29,21860.16,0.33,160,0.04,1214.45,980.69,0.5,5,9,23,0.13,71,89,43,27,47,13.51,32,N
0,3,2,0,0,4,2,0.4,2,2,1,0.5,7,1,0,5,1,20.07,5.91,700.77,0.04,27,0.17,38.93,118.59,0.5,1,2,7,0.33,13,14,11,10,6,0,5,N
0,5,2,0,0,6,3,0.17,2,3,2,0.67,10,3,1,18,1,30.6,9.39,2697.84,0.1,58,0.11,149.88,287.34,1,2,3,9,0.16,26,32,18,13,19,0,18,N
0,3,1,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,1,18.39,4.89,439.63,0.03,22,0.2,24.42,89.92,0.5,1,2,6,0.33,11,11,9,8,6,0,5,N
0,3,0,0,0,4,2,0.33,2,2,1,0.5,5,1,0,6,2,10.04,5,250.95,0.02,14,0.2,13.94,50.19,0.5,1,2,5,0.29,5,9,4,8,7,0,6,N
5,12,9,0,1,4,10,0.24,2,2,9,0.9,26,1,0,41,1,42.39,16.16,11064.31,0.23,119,0.06,614.68,684.83,0.1,1,2,18,0.13,47,72,32,22,76,2.38,41,N
8,3,4,0,4,4,2,0.06,2,2,1,0.5,10,1,0,34,0,114.44,11.44,14989.46,0.44,209,0.09,832.75,1309.76,0.5,1,2,10,0.04,103,106,63,14,47,10.53,34,N
4,11,7,4,2,4,8,0.22,2,2,8,1,22,3,0.29,32,0,33.95,14.15,6799.13,0.16,88,0.07,377.73,480.43,0.38,1,2,16,0.19,31,57,23,21,43,15.79,36,N
8,5,6,0,1,8,3,0.16,4,2,2,0.67,15,1,0,19,0,37.78,6.11,1408.93,0.08,51,0.16,78.27,230.7,0.33,2,4,14,0.1,19,32,14,9,29,5,19,N
4,5,3,0,0,6,3,0.2,2,3,2,0.67,12,1,0,15,0,38.11,8.16,2536.38,0.1,64,0.12,140.91,310.91,0.33,2,3,11,0.15,31,33,19,10,20,0,15,N
11,9,4,0,1,16,5,0.38,8,2,2,0.4,21,1,0,13,1,39.26,6.75,1788.56,0.09,54,0.15,99.36,264.97,0.2,4,8,18,0.19,27,27,20,10,26,7.14,13,N
4,9,7,3,4,16,5,0.18,8,2,5,1,28,3,0.5,25,1,41.51,11.69,5674.38,0.16,90,0.09,315.24,485.31,0.6,4,8,25,0.14,38,52,26,16,37,21.88,28,N
0,3,2,0,0,4,2,0.2,2,2,2,1,8,1,0,10,0,29.95,3,269.58,0.03,23,0.33,14.98,89.86,0.5,1,2,8,0.18,9,14,9,6,11,0,10,N
0,3,1,0,0,6,2,0.4,2,3,2,1,5,1,0,5,0,11.91,5.25,328.18,0.02,16,0.19,18.23,62.51,0.5,2,3,5,0.33,7,9,6,9,6,0,5,N
12,5,5,0,3,6,3,0.23,2,3,3,1,15,1,0,13,0,33.1,7.12,1676.64,0.08,49,0.14,93.15,235.56,0.33,2,3,14,0.1,22,27,17,11,29,18.75,13,N
2,5,3,0,1,8,3,0.19,4,2,3,1,12,3,1,16,1,27.81,6.68,1240.57,0.06,40,0.15,68.92,185.75,1,2,4,11,0.15,17,23,14,11,20,5.88,16,N
3,9,4,0,1,16,5,0.42,6,2.67,3,0.6,18,4,0.75,12,0,19.93,11.08,2448.54,0.07,47,0.09,136.03,220.92,0.8,5,8,15,0.29,19,28,12,14,17,7.69,12,N
2,9,3,0,1,16,5,0.5,6,2.67,3,0.6,17,4,0.75,10,0,15.12,11.67,2058.21,0.06,39,0.09,114.35,176.42,0.8,5,8,14,0.36,15,24,9,14,14,9.09,10,N
4,5,2,0,3,6,3,0.23,2,3,2,0.67,10,3,1,13,0,23.79,14.5,5002.5,0.12,69,0.07,277.92,345,1,2,3,9,0.14,29,40,16,16,21,18.75,13,N
0,7,3,2,0,12,4,0.4,6,2,4,1,14,4,1,8,0,26.93,4.8,620.48,0.04,31,0.21,34.47,129.27,1,3,6,12,0.36,12,19,10,8,11,20,10,N
4,5,3,0,0,8,3,0.3,4,2,3,1,11,1,0,10,0,23.58,8.57,1732.45,0.07,43,0.12,96.25,202.12,0.33,2,4,10,0.2,20,23,14,12,15,0,10,N
1,5,1,0,0,4,3,0.21,2,2,2,0.67,10,1,0,14,0,18.75,7.09,942.84,0.04,29,0.14,52.38,132.96,0.33,1,2,9,0.19,12,17,11,13,16,0,14,N
1,10,2,2,0,10,6,0.25,4,2.5,3,0.5,20,6,1,22,0,22.38,20,8951.25,0.15,83,0.05,497.29,447.56,1,3,5,16,0.23,30,53,18,24,26,8.33,24,N
3,5,3,0,0,6,3,0.33,2,3,3,1,10,1,0,9,0,17.03,14,3337.85,0.08,52,0.07,185.44,238.42,0.33,2,3,9,0.23,20,32,10,14,13,0,9,N
4,5,2,0,0,10,3,0.3,4,2.5,2,0.67,8,1,0,10,0,16.1,20,6441.86,0.11,67,0.05,357.88,322.09,0.33,3,5,7,0.2,30,37,12,16,15,0,10,N
1,13,4,0,1,16,7,0.47,4,4,6,0.86,21,7,1,15,0,26.3,11.7,3599.75,0.1,64,0.09,199.99,307.67,1,6,8,16,0.39,27,37,15,13,18,6.25,15,N
1,3,1,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,1,11.86,5.25,326.92,0.02,18,0.19,18.16,62.27,0.5,1,2,6,0.29,6,12,4,7,7,0,5,N
0,3,0,0,0,4,2,0.29,2,2,1,0.5,6,1,0,7,2,8.88,9,719.59,0.03,21,0.11,39.98,79.95,0.5,1,2,6,0.25,10,11,5,9,8,0,7,N
0,3,0,0,0,4,2,0.33,2,2,1,0.5,5,1,0,6,3,9.87,5.63,312.22,0.02,15,0.18,17.35,55.51,0.5,1,2,5,0.29,5,10,4,9,7,0,6,N
0,3,0,0,0,4,2,0.18,2,2,1,0.5,6,1,0,11,2,15.7,10.63,1772.22,0.06,40,0.09,98.46,166.8,0.5,1,2,6,0.17,17,23,8,10,12,0,11,N
0,3,0,0,0,4,2,0.17,2,2,1,0.5,6,1,0,12,1,15.43,10,1542.87,0.05,37,0.1,85.72,154.29,0.5,1,2,6,0.15,16,21,8,10,13,0,12,N
0,3,0,0,0,4,2,0.5,2,2,1,0.5,5,1,0,4,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,0.5,1,2,5,0.4,3,9,3,7,5,0,4,N
5,3,2,0,0,4,2,0.14,2,2,2,1,9,1,0,14,2,25.22,9.21,2138.11,0.08,50,0.11,118.78,232.19,0.5,1,2,9,0.1,17,33,12,13,20,0,14,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,2,13.29,3,119.59,0.01,12,0.33,6.64,39.86,0.5,1,2,6,2,4,8,4,6,1,0,0,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,1,9.51,4,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2,4,8,3,6,1,0,0,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,1,9.51,4,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2,4,8,3,6,1,0,0,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,1,9.51,4,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2,4,8,3,6,1,0,0,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,1,9.51,4,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2,4,8,3,6,1,0,0,N
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,2,13.29,3,119.59,0.01,12,0.33,6.64,39.86,0.5,1,2,6,2,4,8,4,6,1,0,0,N
1,5,1,0,0,6,3,0.2,2,3,1,0.33,9,3,1,15,1,30.72,25.5,19978.47,0.26,154,0.04,1109.91,783.47,1,2,3,8,0.18,51,103,17,17,17,0,15,N
1,7,0,0,0,8,4,0.44,2,4,1,0.25,10,4,1,9,1,17.8,12.28,2682.84,0.07,49,0.08,149.05,218.51,1,3,4,8,0.36,17,32,9,13,11,0,9,N
0,3,0,0,0,4,2,0.4,2,2,1,0.5,5,1,0,5,2,16.21,4.2,286.08,0.02,19,0.24,15.89,68.11,0.5,1,2,5,0.33,6,13,5,7,6,0,5,N
0,5,4,0,0,8,3,0.23,4,2,3,1,14,1,0,13,1,14.28,9.33,1243.74,0.04,35,0.11,69.1,133.26,0.33,2,4,13,0.21,14,21,6,8,14,0,13,N
1,7,0,0,0,12,4,0.15,6,2,1,0.25,14,1,0,26,1,47.13,21.56,21902.46,0.34,185,0.05,1216.8,1015.99,0.25,3,6,12,0.14,59,126,26,19,28,0,26,N
1,9,1,0,0,16,5,0.28,8,2,2,0.4,22,1,0,18,4,15.61,23.18,8390.28,0.12,77,0.04,466.13,361.93,0.2,4,8,19,0.25,34,43,11,15,20,0,18,N
1,11,1,0,0,18,6,0.26,8,2.25,2,0.33,25,5,0.8,23,4,18.18,25.38,11715.15,0.15,96,0.04,650.84,461.51,0.83,5,9,21,0.24,44,52,13,15,25,0,23,N
4,24,3,10,1,28,16,0.22,14,2,5,0.31,49,1,0,64,1,36.82,82.8,252471.13,1.02,488,0.01,14026.17,3048.99,0.06,7,14,35,0.2,194,294,41,35,80,14.67,74,N
6,5,3,1,4,8,3,0.23,4,2,3,1,11,1,0,12,1,20.12,11.08,2469.1,0.07,48,0.09,137.17,222.91,0.33,2,4,10,0.13,24,24,13,12,24,29.41,13,N
11,25,4,0,6,48,13,0.33,24,2,7,0.54,56,1,0,40,2,56.42,19.13,20637.49,0.36,185,0.05,1146.53,1079.08,0.08,12,24,45,0.22,90,95,40,17,58,13.04,40,Y
35,32,11,1,2,36,21,0.22,16,2.25,15,0.71,74,4,0.15,93,1,55.18,32,56505.09,0.59,272,0.03,3139.17,1765.78,0.19,10,18,55,0.16,116,156,58,32,132,3.13,94,Y
10,9,3,4,3,16,5,0.33,8,2,4,0.8,18,1,0,11,1,30.6,10.95,3667.37,0.11,67,0.09,203.74,335,0.2,4,8,15,0.17,32,35,19,13,29,38.89,15,Y
18,9,1,0,0,12,5,0.38,4,3,2,0.4,14,5,1,13,2,16.54,12.36,2527.87,0.07,43,0.08,140.44,204.46,1,4,6,11,0.16,17,26,11,16,32,0,13,N
0,3,2,0,0,4,2,0.33,2,2,2,1,8,1,0,6,1,17.47,5.14,462.13,0.03,23,0.19,25.67,89.86,0.5,1,2,8,0.29,9,14,7,8,7,0,6,N
3,5,4,0,0,8,3,0.25,4,2,3,1,12,1,0,12,0,24.82,7.86,1532.47,0.07,42,0.13,85.14,195.04,0.33,2,4,11,0.19,20,22,14,11,16,0,12,N
4,5,0,0,1,8,3,0.33,4,2,1,0.33,10,1,0,9,2,18.27,7.33,982.52,0.04,31,0.14,54.58,133.98,0.33,2,4,9,0.2,12,19,9,11,15,10,9,N
15,8,13,0,0,8,5,0.1,4,2,5,1,26,1,0,51,0,56.46,14.34,11613.3,0.27,136,0.07,645.18,809.77,0.2,2,4,23,0.07,56,80,41,21,67,0,51,Y
9,41,5,14,24,74,21,0.18,34,2.18,12,0.57,79,6,0.25,102,1,147.44,19.65,56922.69,0.97,418,0.05,3162.37,2897.05,0.29,20,37,60,0.13,189,229,101,21,167,27.14,116,Y
13,8,4,2,4,4,6,0.16,2,2,2,0.33,19,1,0,36,1,53.33,15.98,13611.71,0.28,142,0.06,756.21,852,0.17,1,2,15,0.11,61,81,42,22,56,14.29,38,N
16,27,5,1,1,32,15,0.23,14,2.29,8,0.53,49,7,0.43,65,1,44.88,33.62,50731.38,0.5,233,0.03,2818.41,1508.85,0.47,9,16,36,0.18,99,134,53,36,84,2.99,66,Y
12,5,1,2,8,8,3,0.25,4,2,2,0.67,11,1,0,10,1,15.75,12.35,2402.24,0.06,43,0.08,133.46,194.51,0.33,2,4,10,0.09,19,24,10,13,33,50,12,N
43,13,10,3,15,24,7,0.17,12,2,7,1,33,1,0,38,1,49.36,14.73,10712.03,0.24,134,0.07,595.11,727.12,0.14,6,12,28,0.07,55,79,28,15,100,32.14,41,N
23,57,3,0,4,56,33,0.2,24,2.33,11,0.33,102,10,0.28,165,2,160.17,29.21,136707.89,1.56,636,0.03,7594.88,4679.4,0.3,16,28,71,0.17,272,364,135,29,193,2.37,165,Y
1,3,0,0,0,4,2,0.22,2,2,1,0.5,5,1,0,9,2,10.53,13.2,1834.45,0.05,34,0.08,101.91,138.97,0.5,1,2,5,0.18,11,23,5,12,11,0,9,N
8,3,2,2,0,4,2,0.2,2,2,2,1,7,1,0,8,2,24.6,7.5,1383.58,0.06,42,0.13,76.87,184.48,0.5,1,2,7,0.11,20,22,12,9,19,20,10,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.25,14,14,7,9,8,0,4,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,2,11.42,7.33,614.25,0.03,22,0.14,34.13,83.76,0.5,1,2,6,0.25,11,11,6,8,8,0,4,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,7.71,740.57,0.03,24,0.13,41.14,96,0.5,1,2,6,0.25,12,12,7,9,8,0,4,N
4,3,1,0,0,4,2,0.33,2,2,1,0.5,7,1,0,6,1,11.53,11.25,1458.65,0.04,30,0.09,81.04,129.66,0.5,1,2,7,0.18,15,15,8,12,11,0,6,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.25,14,14,7,9,8,0,4,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.25,14,14,7,9,8,0,4,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,2,11.42,7.33,614.25,0.03,22,0.14,34.13,83.76,0.5,1,2,6,0.25,11,11,6,8,8,0,4,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,7.71,740.57,0.03,24,0.13,41.14,96,0.5,1,2,6,0.25,12,12,7,9,8,0,4,N
4,3,1,0,0,4,2,0.33,2,2,1,0.5,7,1,0,6,1,11.53,11.25,1458.65,0.04,30,0.09,81.04,129.66,0.5,1,2,7,0.18,15,15,8,12,11,0,6,N
3,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.25,14,14,7,9,8,0,4,N
1,5,5,1,0,8,3,0.14,4,2,3,1,15,1,0,21,3,41.65,8.64,3111.43,0.12,72,0.12,172.86,360,0.33,2,4,14,0.13,33,39,21,11,24,4.55,22,N
4,5,0,0,6,8,3,0.23,4,2,1,0.33,12,1,0,13,0,16.82,11.11,2076.76,0.06,44,0.09,115.38,186.91,0.33,2,4,11,0.13,20,24,9,10,24,31.58,13,N
1,19,3,0,0,30,10,0.77,12,2.5,5,0.5,35,6,0.56,13,3,19.75,20.46,8269.85,0.13,85,0.05,459.44,404.17,0.6,9,15,27,0.67,38,47,13,14,15,0,13,N
5,69,8,0,0,130,35,0.54,62,2.1,11,0.31,141,19,0.53,65,3,70.75,49.5,173359.85,1.17,526,0.02,9631.1,3502.22,0.54,34,65,108,0.44,204,322,68,33,80,0,65,N
62,71,14,42,24,140,36,0.25,70,2,17,0.47,183,1,0,102,0,83.06,87.53,636348.83,2.42,1070,0.01,35352.71,7270.02,0.03,35,70,149,0.15,495,575,82,29,239,39.29,144,N
1,3,0,3,3,4,2,0.2,2,2,1,0.5,6,1,0,7,1,14.49,36.4,19192.65,0.18,115,0.03,1066.26,527.27,0.5,1,2,6,0.13,52,63,10,14,15,46.15,10,N
56,71,13,42,24,140,36,0.26,70,2,17,0.47,181,1,0,99,0,79.48,89.75,640223.79,2.38,1056,0.01,35567.99,7133.16,0.03,35,70,147,0.16,489,567,79,29,230,40,141,N
6,7,2,2,7,12,4,0.14,6,2,2,0.5,17,1,0,26,0,27.15,19.13,9929.59,0.17,108,0.05,551.64,519.19,0.25,3,6,15,0.1,51,57,16,12,42,25.71,28,N
4,20,8,2,2,24,12,0.27,12,2,5,0.42,48,1,0,43,0,47.52,28.6,38870.09,0.45,221,0.03,2159.45,1359.09,0.08,6,12,38,0.23,99,122,45,26,52,8.51,45,N
4,11,4,0,3,18,6,0.25,8,2.25,4,0.67,22,4,0.6,24,2,29.2,19.5,11102.33,0.19,111,0.05,616.8,569.35,0.67,5,9,18,0.19,52,59,20,15,32,11.11,24,N
2,3,1,0,1,4,2,0.29,2,2,2,1,5,1,0,7,3,17.79,5.63,562.94,0.03,24,0.18,31.27,100.08,0.5,1,2,5,0.18,9,15,8,10,11,12.5,7,N
1,3,2,0,0,4,2,0.15,2,2,2,1,7,1,0,13,1,44.01,5.85,1506.22,0.09,53,0.17,83.68,257.47,0.5,1,2,7,0.13,26,27,20,9,15,0,13,N
5,3,2,0,0,4,2,0.2,2,2,2,1,6,1,0,10,1,16.18,6.43,668.57,0.03,26,0.16,37.14,104,0.5,1,2,6,0.13,10,16,7,9,16,0,10,N
2,5,3,0,3,8,3,0.27,4,2,3,1,11,1,0,11,0,33.36,3.5,408.65,0.04,28,0.29,22.7,116.76,0.33,2,4,10,0.18,11,17,11,7,17,21.43,11,N
0,5,2,0,0,8,3,0.17,4,2,3,1,11,1,0,18,2,35.13,12.41,5410.23,0.15,85,0.08,300.57,435.99,0.33,2,4,10,0.16,42,43,22,13,19,0,18,N
8,17,3,0,0,12,13,0.23,6,2,12,0.92,36,1,0,56,0,36.39,41.23,61862.5,0.5,253,0.02,3436.81,1500.48,0.08,3,6,25,0.2,111,142,35,26,65,0,56,N
24,21,7,8,19,40,11,0.18,20,2,8,0.73,45,1,0,52,0,100.29,13.93,19463.42,0.47,225,0.07,1081.3,1397.13,0.09,10,20,36,0.11,101,124,58,16,104,34.18,60,N
0,3,1,0,0,4,2,0.18,2,2,2,1,6,1,0,11,1,21.78,5.85,745.51,0.04,30,0.17,41.42,127.44,0.5,1,2,6,0.17,13,17,10,9,12,0,11,N
2,3,1,0,0,4,2,0.33,2,2,2,1,5,1,0,6,0,9.88,5.25,272.43,0.02,15,0.19,15.14,51.89,0.5,1,2,5,0.22,6,9,4,7,9,0,6,N
1,3,0,0,0,4,2,0.33,2,2,1,0.5,6,1,0,6,0,14.36,5.71,468.83,0.03,21,0.18,26.05,82.04,0.5,1,2,6,0.25,10,11,7,8,8,0,6,N
10,5,11,2,4,8,3,0.08,4,2,2,0.67,22,1,0,36,1,85.25,13,14407.24,0.37,190,0.08,800.4,1108.25,0.33,2,4,21,0.06,88,102,44,13,53,14.29,38,N
0,5,3,0,0,8,3,0.21,4,2,2,0.67,12,1,0,14,0,22.19,8.88,1751.63,0.07,43,0.11,97.31,197.15,0.33,2,4,11,0.2,21,22,13,11,15,0,14,N
1,3,1,0,0,4,2,0.17,2,2,1,0.5,9,1,0,12,0,22.73,11.5,3005.44,0.09,57,0.09,166.97,261.33,0.5,1,2,9,0.14,23,34,12,12,14,0,12,N
18,42,11,4,10,52,26,0.18,24,2.17,20,0.77,107,11,0.4,139,0,120.55,35.67,153359.58,1.43,583,0.03,8519.98,4299.65,0.42,14,26,83,0.14,267,316,131,35,182,9.15,143,Y
3,7,2,1,0,12,4,0.29,6,2,2,0.5,16,1,0,13,0,17.95,16.69,5000.31,0.1,63,0.06,277.8,299.56,0.25,3,6,14,0.22,31,32,13,14,18,7.14,14,Y
1,3,0,0,0,4,2,0.33,2,2,1,0.5,6,1,0,6,1,7.4,9,599.47,0.02,18,0.11,33.3,66.61,0.5,1,2,6,0.25,8,10,4,9,8,0,6,N
3,3,2,0,1,4,2,0.15,2,2,2,1,10,1,0,13,0,22.46,15,5053.28,0.11,68,0.07,280.74,336.89,0.5,1,2,10,0.11,32,36,16,15,18,7.14,13,N
13,17,7,1,17,32,9,0.23,12,2.67,5,0.56,47,8,0.88,39,3,64.34,23.87,36663.65,0.51,256,0.04,2036.87,1536,0.89,10,16,40,0.13,122,134,46,18,71,31.58,40,N
0,3,0,0,0,4,2,0.4,2,2,1,0.5,5,1,0,5,3,10.75,4,172.08,0.01,12,0.25,9.56,43.02,0.5,1,2,5,0.33,4,8,4,8,6,0,5,N
0,3,1,0,9,4,2,0.25,2,2,1,0.5,6,1,0,8,3,14.33,7.86,884.62,0.04,27,0.13,49.15,112.59,0.5,1,2,6,0.11,10,17,7,11,18,52.94,8,N
3,7,4,0,0,10,4,0.15,4,2.5,3,0.75,18,1,0,26,1,37.65,18.96,13530.91,0.24,136,0.05,751.72,713.72,0.25,3,5,16,0.13,65,71,24,14,30,0,26,N
0,12,1,3,0,14,7,0.41,6,2.33,2,0.29,19,5,0.67,14,2,30.54,11.43,3988.95,0.12,67,0.09,221.61,349.03,0.71,4,7,14,0.39,30,37,21,16,18,17.65,17,N
0,3,2,0,0,4,2,0.33,2,2,2,1,6,1,0,6,1,14.51,4.2,255.97,0.02,17,0.24,14.22,60.94,0.5,1,2,6,0.29,6,11,5,7,7,0,6,N
3,26,4,4,1,32,14,0.33,10,3.2,5,0.36,43,9,0.62,38,1,39.75,37.71,56535.7,0.5,257,0.03,3140.87,1499.05,0.64,11,16,31,0.3,120,137,35,22,47,11.63,42,Y
0,3,1,4,4,4,2,0.2,2,2,1,0.5,7,1,0,6,1,33.71,13.2,5874,0.15,89,0.08,326.33,445,0.5,1,2,7,0.13,44,45,20,12,15,57.14,10,N
5,10,5,1,4,10,6,0.21,4,2.5,5,0.83,23,1,0,28,1,38.67,25.92,25983.73,0.33,175,0.04,1443.54,1002.39,0.17,3,5,19,0.15,79,96,32,21,39,15.15,29,N
1,9,4,4,0,8,6,0.17,4,2,4,0.67,20,3,0.4,31,1,42.06,21.68,19763.62,0.3,157,0.05,1097.98,911.75,0.5,2,4,16,0.16,67,90,34,22,37,11.43,35,Y
2,3,2,5,9,4,2,0.15,2,2,1,0.5,7,1,0,8,1,13.69,16.61,3777.88,0.08,51,0.06,209.88,227.43,0.5,1,2,7,0.08,23,28,9,13,25,63.64,13,N
2,7,1,0,0,12,4,0.33,6,2,2,0.5,13,1,0,12,1,27.54,9.9,2698.99,0.09,58,0.1,149.94,272.63,0.25,3,6,11,0.27,27,31,15,11,15,0,12,N
1,3,1,0,0,4,2,0.4,2,2,2,1,5,1,0,5,1,19.1,5.78,637.64,0.04,27,0.17,35.42,110.36,0.5,1,2,5,0.29,13,14,9,8,7,0,5,N
4,7,4,1,4,12,4,0.31,6,2,3,0.75,16,1,0,12,1,40.37,13,6822.31,0.17,100,0.08,379.02,524.79,0.25,3,6,14,0.18,50,50,25,13,22,29.41,13,N
7,24,16,4,5,26,15,0.17,10,2.6,13,0.87,54,8,0.5,82,1,83.81,33,91264.07,0.92,404,0.03,5070.23,2765.58,0.53,8,13,41,0.15,187,217,85,30,99,9.89,86,Y
2,11,0,1,1,18,6,0.46,8,2.25,1,0.17,19,5,0.8,12,3,8.39,32.79,9019.28,0.09,60,0.03,501.07,275.1,0.83,5,9,15,0.35,27,33,7,17,17,14.29,13,N
1,3,2,1,0,4,2,0.12,2,2,2,1,8,1,0,16,2,31.55,14,6184.08,0.15,83,0.07,343.56,441.72,0.5,1,2,8,0.11,42,41,24,16,19,5.88,17,N
0,5,6,1,0,6,3,0.13,2,3,2,0.67,15,3,1,23,2,48.96,17.75,15426.54,0.29,149,0.06,857.03,869.1,1,2,3,14,0.12,71,78,38,19,25,4.17,24,Y
1,3,4,0,19,4,2,0.08,2,2,1,0.5,15,1,0,24,2,53.7,16.1,13923.65,0.29,154,0.06,773.54,864.67,0.5,1,2,15,0.04,73,81,34,15,45,44.19,24,N
1,3,4,0,0,4,2,0.13,2,2,1,0.5,10,1,0,15,2,42.25,11.18,5280.46,0.16,90,0.09,293.36,472.31,0.5,1,2,10,0.12,43,47,25,13,17,0,15,N
1,7,0,2,0,10,4,0.4,4,2.5,1,0.25,11,3,0.67,8,1,12.44,13.22,2175.26,0.05,35,0.08,120.85,164.52,0.75,3,5,9,0.33,14,21,9,17,12,20,10,N
6,5,4,1,7,8,3,0.2,4,2,3,1,12,1,0,14,0,43.72,7.5,2459.14,0.11,65,0.13,136.62,327.89,0.33,2,4,11,0.1,30,35,22,11,29,36.36,15,N
14,3,11,1,39,4,2,0.04,2,2,1,0.5,18,1,0,51,0,107.8,23.13,57647.66,0.83,384,0.04,3202.65,2492.87,0.5,1,2,18,0.02,185,199,72,18,106,43.96,52,Y
